订单交易时间,订单编号,订单来源,用户ID,会员,首次下单用户,性别,品类,商品单价,购买数量,活动优惠,换货,退货,已评价
2023-10-21 00:00:00,O00002712,店铺下单,U01757,否,是,男,家居,42,1,否,0,0,1
2023-10-21 00:00:00,O00002713,直播下单,U00454,是,否,男,服饰,114,1,否,0,0,0
2023-10-21 00:00:00,O00002714,直播下单,U01181,否,否,女,服饰,149,1,是,0,0,0
2023-10-21 00:00:00,O00002715,店铺下单,U01561,否,否,女,服饰,189,1,否,0,0,1
2023-10-21 00:00:00,O00002716,店铺下单,U00377,是,是,女,食品,120,1,否,0,0,1
2023-10-21 00:00:00,O00002717,店铺下单,U00412,是,否,男,家居,112,1,否,1,0,1
2023-10-21 00:00:00,O00002718,直播下单,U00571,否,否,女,服饰,59,1,否,0,0,0
2023-10-21 00:00:00,O00002719,直播下单,U01074,是,否,男,家居,58,1,否,0,0,1
2023-10-21 00:00:00,O00002720,直播下单,U01290,否,否,女,服饰,181,2,是,0,1,1
2023-10-22 00:00:00,O00002721,店铺下单,U00269,是,否,女,数码,194,2,否,0,0,0
2023-10-22 00:00:00,O00002722,店铺下单,U00566,是,是,女,家居,144,1,是,0,0,1
2023-10-22 00:00:00,O00002723,店铺下单,U00754,否,否,男,家居,109,1,否,0,0,1
2023-10-22 00:00:00,O00002724,店铺下单,U01395,是,否,女,服饰,50,1,否,0,0,1
2023-10-22 00:00:00,O00002725,直播下单,U01984,否,否,女,家居,152,2,是,0,0,1
2023-10-22 00:00:00,O00002726,直播下单,U01957,是,否,男,食品,86,1,否,1,0,1
2023-10-22 00:00:00,O00002727,店铺下单,U01840,否,否,女,数码,115,1,是,0,0,1
2023-10-22 00:00:00,O00002728,直播下单,U01200,是,是,女,服饰,143,1,是,0,0,1
2023-10-22 00:00:00,O00002729,直播下单,U01764,否,是,女,数码,123,1,否,0,0,1
2023-10-23 00:00:00,O00002730,店铺下单,U00584,否,否,男,服饰,77,3,是,0,0,0
2023-10-23 00:00:00,O00002731,直播下单,U01752,否,否,女,食品,166,1,是,0,0,1
2023-10-23 00:00:00,O00002732,直播下单,U01049,是,否,女,服饰,69,1,是,0,0,1
2023-10-23 00:00:00,O00002733,直播下单,U01419,是,否,男,服饰,147,1,否,0,0,1
2023-10-23 00:00:00,O00002734,直播下单,U01926,否,否,女,服饰,114,1,否,0,0,0
2023-10-23 00:00:00,O00002735,店铺下单,U00299,否,是,男,家居,180,1,否,0,0,1
2023-10-23 00:00:00,O00002736,店铺下单,U01762,否,否,男,服饰,198,1,是,0,0,0
2023-10-23 00:00:00,O00002737,直播下单,U00191,否,否,男,服饰,127,1,否,0,0,1
2023-10-23 00:00:00,O00002738,直播下单,U01743,是,否,女,食品,124,1,否,0,0,1
2023-10-23 00:00:00,O00002739,直播下单,U01576,否,否,女,食品,58,1,是,0,0,0
2023-10-23 00:00:00,O00002740,直播下单,U00911,否,否,女,食品,51,1,否,0,0,1
2023-10-24 00:00:00,O00002741,店铺下单,U00308,是,否,男,数码,165,1,是,0,0,1
2023-10-24 00:00:00,O00002742,直播下单,U01037,否,是,男,家居,167,1,否,0,0,1
2023-10-24 00:00:00,O00002743,直播下单,U00269,是,是,女,食品,72,1,否,0,0,0
2023-10-24 00:00:00,O00002744,店铺下单,U00144,否,否,女,家居,69,1,否,0,0,0
2023-10-24 00:00:00,O00002745,店铺下单,U01912,否,是,女,服饰,78,1,否,0,0,1
2023-10-24 00:00:00,O00002746,店铺下单,U01294,否,否,男,家居,99,1,否,0,0,1
2023-10-24 00:00:00,O00002747,店铺下单,U00474,是,是,男,服饰,135,1,否,0,0,0
2023-10-24 00:00:00,O00002748,直播下单,U01347,否,是,女,数码,167,1,否,0,0,1
2023-10-25 00:00:00,O00002749,店铺下单,U01322,是,否,女,数码,129,1,否,0,0,1
2023-10-25 00:00:00,O00002750,店铺下单,U01657,否,否,男,服饰,177,2,是,0,0,1
2023-10-25 00:00:00,O00002751,店铺下单,U01261,否,否,女,服饰,76,1,否,0,0,1
2023-10-25 00:00:00,O00002752,直播下单,U01740,是,否,男,家居,118,3,是,0,0,1
2023-10-25 00:00:00,O00002753,店铺下单,U01057,是,否,男,数码,108,1,是,0,0,0
2023-10-25 00:00:00,O00002754,店铺下单,U00922,否,否,女,服饰,180,1,是,0,0,1
2023-10-25 00:00:00,O00002755,直播下单,U00158,是,否,男,食品,41,1,是,0,0,1
2023-10-25 00:00:00,O00002756,店铺下单,U00246,否,否,女,服饰,91,1,是,0,0,0
2023-10-26 00:00:00,O00002757,店铺下单,U00635,否,否,男,服饰,124,4,是,0,0,1
2023-10-26 00:00:00,O00002758,直播下单,U00576,是,是,女,服饰,51,1,是,0,0,1
2023-10-26 00:00:00,O00002759,直播下单,U01374,是,否,男,食品,101,1,否,0,0,0
2023-10-26 00:00:00,O00002760,直播下单,U00045,否,否,女,家居,46,1,是,0,1,1
2023-10-26 00:00:00,O00002761,店铺下单,U00809,否,否,女,服饰,98,1,否,0,0,1
2023-10-26 00:00:00,O00002762,店铺下单,U00538,否,否,女,服饰,180,2,否,0,0,1
2023-10-26 00:00:00,O00002763,店铺下单,U00777,否,否,女,食品,180,1,是,0,0,1
2023-10-26 00:00:00,O00002764,店铺下单,U01429,否,否,女,家居,90,1,否,1,0,1
2023-10-26 00:00:00,O00002765,店铺下单,U01563,否,否,女,家居,93,1,否,0,0,1
2023-10-26 00:00:00,O00002766,直播下单,U00686,否,是,女,食品,113,1,是,0,0,1
2023-10-26 00:00:00,O00002767,店铺下单,U01225,否,否,男,家居,180,1,否,0,0,1
2023-10-26 00:00:00,O00002768,店铺下单,U00373,否,否,男,食品,61,3,否,0,0,1
2023-10-26 00:00:00,O00002769,直播下单,U00543,是,否,女,数码,175,1,是,0,0,1
2023-10-26 00:00:00,O00002770,店铺下单,U00927,是,是,男,服饰,167,1,否,0,0,0
2023-10-27 00:00:00,O00002771,直播下单,U01087,否,否,女,数码,131,1,否,0,0,1
2023-10-27 00:00:00,O00002772,直播下单,U00654,否,是,女,数码,88,1,否,0,0,1
2023-10-27 00:00:00,O00002773,店铺下单,U01379,是,否,男,家居,124,1,否,0,0,1
2023-10-27 00:00:00,O00002774,店铺下单,U00968,否,否,女,服饰,159,1,是,0,0,1
2023-10-27 00:00:00,O00002775,店铺下单,U01224,是,否,女,食品,155,1,否,0,0,1
2023-10-27 00:00:00,O00002776,店铺下单,U00844,否,否,女,食品,40,1,否,0,0,1
2023-10-27 00:00:00,O00002777,直播下单,U00650,否,否,男,服饰,82,1,否,0,0,1
2023-10-27 00:00:00,O00002778,直播下单,U00189,否,否,女,服饰,176,1,否,0,0,0
2023-10-27 00:00:00,O00002779,直播下单,U01454,否,是,女,服饰,79,1,是,0,0,0
2023-10-27 00:00:00,O00002780,直播下单,U00370,否,否,女,食品,163,1,是,0,0,0
2023-10-27 00:00:00,O00002781,直播下单,U00943,否,否,男,数码,116,1,否,0,0,1
2023-10-28 00:00:00,O00002782,直播下单,U00515,是,是,男,数码,117,1,否,0,0,0
2023-10-28 00:00:00,O00002783,店铺下单,U00766,是,否,男,食品,129,1,否,1,0,0
2023-10-28 00:00:00,O00002784,店铺下单,U01490,否,是,女,数码,97,2,是,0,0,1
2023-10-28 00:00:00,O00002785,店铺下单,U00110,否,否,女,数码,57,1,否,0,0,1
2023-10-28 00:00:00,O00002786,直播下单,U00249,否,否,男,食品,87,3,否,0,0,1
2023-10-28 00:00:00,O00002787,直播下单,U00523,是,否,男,服饰,110,1,否,0,0,1
2023-10-28 00:00:00,O00002788,店铺下单,U00445,否,否,男,服饰,117,1,否,0,0,1
2023-10-28 00:00:00,O00002789,店铺下单,U01791,否,否,女,家居,114,1,否,0,0,1
2023-10-28 00:00:00,O00002790,直播下单,U01957,是,是,男,家居,119,1,是,0,0,1
2023-10-29 00:00:00,O00002791,店铺下单,U01745,是,否,女,数码,182,1,否,0,0,1
2023-10-29 00:00:00,O00002792,店铺下单,U01521,否,否,男,家居,187,1,是,0,0,1
2023-10-29 00:00:00,O00002793,店铺下单,U00059,是,否,女,数码,75,1,是,0,0,1
2023-10-29 00:00:00,O00002794,直播下单,U01155,是,否,男,服饰,46,1,是,0,1,0
2023-10-29 00:00:00,O00002795,直播下单,U01360,否,否,女,家居,156,1,否,0,0,0
2023-10-29 00:00:00,O00002796,直播下单,U00861,是,否,男,数码,150,1,是,0,0,0
2023-10-29 00:00:00,O00002797,直播下单,U01807,是,否,女,食品,189,2,否,0,0,1
2023-10-29 00:00:00,O00002798,直播下单,U01456,是,否,男,数码,48,1,否,0,0,0
2023-10-29 00:00:00,O00002799,直播下单,U00502,否,否,女,服饰,46,1,否,0,0,1
2023-10-30 00:00:00,O00002800,店铺下单,U00760,否,否,女,服饰,121,1,否,0,0,0
2023-10-30 00:00:00,O00002801,店铺下单,U00521,否,是,男,服饰,198,1,否,0,0,1
2023-10-30 00:00:00,O00002802,店铺下单,U00921,否,是,女,数码,158,1,是,0,0,1
2023-10-30 00:00:00,O00002803,店铺下单,U00912,否,否,女,服饰,190,1,否,0,0,1
2023-10-30 00:00:00,O00002804,店铺下单,U00013,否,否,女,数码,192,1,否,0,0,1
2023-10-30 00:00:00,O00002805,店铺下单,U00268,否,否,男,数码,62,1,是,0,0,1
2023-10-30 00:00:00,O00002806,店铺下单,U01351,是,否,女,家居,177,1,否,0,0,1
2023-10-30 00:00:00,O00002807,直播下单,U01550,否,否,女,服饰,52,1,否,0,0,1
2023-10-30 00:00:00,O00002808,店铺下单,U00851,否,否,男,服饰,191,1,否,0,1,1
2023-10-30 00:00:00,O00002809,直播下单,U00733,否,否,男,数码,43,1,是,0,0,1
2023-10-30 00:00:00,O00002810,店铺下单,U00609,否,否,男,数码,160,1,是,0,0,1
2023-10-31 00:00:00,O00002811,直播下单,U01037,是,是,男,数码,57,1,否,0,0,1
2023-10-31 00:00:00,O00002812,店铺下单,U00248,否,否,男,食品,146,1,是,0,0,0
2023-10-31 00:00:00,O00002813,直播下单,U00221,否,是,男,服饰,69,3,否,0,0,1
2023-10-31 00:00:00,O00002814,直播下单,U01770,否,否,女,家居,56,1,否,0,0,1
2023-10-31 00:00:00,O00002815,店铺下单,U01476,否,是,女,数码,89,1,否,0,0,1
2023-10-31 00:00:00,O00002816,店铺下单,U00255,是,否,女,家居,70,1,是,0,0,1
2023-10-31 00:00:00,O00002817,店铺下单,U00669,是,否,女,数码,139,1,否,0,0,1
2023-10-31 00:00:00,O00002818,直播下单,U01341,是,否,女,食品,157,1,是,0,0,1
2023-11-01 00:00:00,O00002819,直播下单,U01794,否,是,女,家居,95,1,是,0,0,1
2023-11-01 00:00:00,O00002820,直播下单,U00379,是,否,女,服饰,76,2,是,0,0,1
2023-11-01 00:00:00,O00002821,店铺下单,U01970,否,否,女,数码,152,1,是,0,0,1
2023-11-01 00:00:00,O00002822,店铺下单,U01803,否,是,女,服饰,186,3,否,1,0,1
2023-11-01 00:00:00,O00002823,店铺下单,U01119,是,否,男,家居,127,1,否,0,0,0
2023-11-01 00:00:00,O00002824,直播下单,U01933,是,否,男,数码,136,2,否,0,0,1
2023-11-01 00:00:00,O00002825,直播下单,U00241,否,否,女,食品,50,1,是,0,0,1
2023-11-01 00:00:00,O00002826,店铺下单,U00467,否,否,女,食品,133,1,否,0,0,0
2023-11-02 00:00:00,O00002827,直播下单,U01557,是,否,男,数码,87,1,否,1,0,0
2023-11-02 00:00:00,O00002828,直播下单,U01088,否,是,男,数码,103,1,否,0,0,1
2023-11-02 00:00:00,O00002829,直播下单,U01799,是,否,男,家居,159,1,否,0,0,1
2023-11-02 00:00:00,O00002830,店铺下单,U00062,否,否,女,食品,181,1,否,0,0,1
2023-11-02 00:00:00,O00002831,直播下单,U00674,否,是,男,服饰,43,1,是,0,0,1
2023-11-02 00:00:00,O00002832,直播下单,U01298,是,否,男,服饰,141,1,是,0,0,1
2023-11-02 00:00:00,O00002833,店铺下单,U00221,否,否,女,家居,90,1,否,0,0,1
2023-11-02 00:00:00,O00002834,直播下单,U01434,否,否,男,数码,168,1,是,0,0,1
2023-11-02 00:00:00,O00002835,店铺下单,U00789,否,否,男,数码,66,1,否,0,0,1
2023-11-02 00:00:00,O00002836,店铺下单,U00458,否,否,女,数码,126,2,否,0,1,1
2023-11-02 00:00:00,O00002837,直播下单,U01877,否,否,男,食品,171,2,否,0,0,1
2023-11-02 00:00:00,O00002838,直播下单,U00484,否,是,女,数码,115,1,是,0,0,1
2023-11-02 00:00:00,O00002839,直播下单,U01064,是,否,男,服饰,40,1,否,0,0,0
2023-11-02 00:00:00,O00002840,直播下单,U01518,否,是,女,服饰,133,1,是,0,0,1
2023-11-02 00:00:00,O00002841,店铺下单,U00193,否,否,男,食品,42,1,否,0,0,0
2023-11-02 00:00:00,O00002842,店铺下单,U01516,否,否,女,数码,50,1,是,0,0,1
2023-11-03 00:00:00,O00002843,店铺下单,U01847,否,是,男,服饰,165,1,是,0,0,1
2023-11-03 00:00:00,O00002844,直播下单,U00564,否,否,男,食品,69,1,否,0,0,1
2023-11-03 00:00:00,O00002845,店铺下单,U01218,否,否,女,家居,94,1,是,0,0,1
2023-11-03 00:00:00,O00002846,店铺下单,U00266,否,是,男,食品,127,2,否,0,1,0
2023-11-03 00:00:00,O00002847,店铺下单,U01650,否,否,男,服饰,190,1,是,0,0,1
2023-11-04 00:00:00,O00002848,直播下单,U00534,否,否,男,数码,130,1,否,0,0,1
2023-11-04 00:00:00,O00002849,直播下单,U01318,否,否,男,数码,153,4,是,0,0,0
2023-11-04 00:00:00,O00002850,店铺下单,U00563,否,否,男,食品,41,2,是,0,0,1
2023-11-04 00:00:00,O00002851,店铺下单,U01523,否,是,女,服饰,189,1,是,0,0,1
2023-11-04 00:00:00,O00002852,店铺下单,U01467,是,否,男,数码,74,1,是,0,0,1
2023-11-04 00:00:00,O00002853,直播下单,U00553,是,否,男,服饰,135,1,是,0,0,1
2023-11-04 00:00:00,O00002854,店铺下单,U00704,是,是,女,家居,125,1,否,0,0,1
2023-11-04 00:00:00,O00002855,直播下单,U01173,是,是,男,食品,60,1,是,0,0,1
2023-11-04 00:00:00,O00002856,店铺下单,U00793,是,否,女,服饰,49,1,是,0,0,1
2023-11-04 00:00:00,O00002857,店铺下单,U00876,否,否,男,数码,96,1,否,0,0,1
2023-11-04 00:00:00,O00002858,直播下单,U00245,否,否,男,食品,169,1,否,0,0,0
2023-11-04 00:00:00,O00002859,店铺下单,U01430,否,否,女,家居,81,1,是,0,0,1
2023-11-04 00:00:00,O00002860,店铺下单,U01144,否,否,男,家居,93,1,是,0,0,1
2023-11-04 00:00:00,O00002861,店铺下单,U01663,否,否,女,数码,146,1,是,1,1,1
2023-11-05 00:00:00,O00002862,直播下单,U01870,否,否,女,数码,71,1,是,0,0,1
2023-11-05 00:00:00,O00002863,直播下单,U01457,否,否,男,数码,67,2,是,0,0,1
2023-11-05 00:00:00,O00002864,店铺下单,U00047,否,否,女,数码,191,1,否,0,0,1
2023-11-05 00:00:00,O00002865,店铺下单,U01830,否,否,女,服饰,42,1,否,0,0,1
2023-11-05 00:00:00,O00002866,直播下单,U00231,否,否,女,食品,101,1,否,0,0,1
2023-11-05 00:00:00,O00002867,店铺下单,U00869,否,否,男,数码,195,1,是,1,0,1
2023-11-05 00:00:00,O00002868,直播下单,U01133,是,否,女,家居,104,1,否,0,0,1
2023-11-05 00:00:00,O00002869,店铺下单,U00951,是,是,女,服饰,147,3,否,0,0,1
2023-11-05 00:00:00,O00002870,直播下单,U00152,是,是,女,食品,178,1,否,0,0,1
2023-11-05 00:00:00,O00002871,店铺下单,U01835,否,是,男,家居,39,1,否,0,0,0
2023-11-06 00:00:00,O00002872,店铺下单,U01639,是,否,女,数码,116,3,是,0,0,1
2023-11-06 00:00:00,O00002873,直播下单,U01685,是,否,男,数码,155,2,否,0,0,1
2023-11-06 00:00:00,O00002874,直播下单,U00754,否,否,女,食品,195,1,是,0,0,0
2023-11-06 00:00:00,O00002875,店铺下单,U01624,否,是,男,数码,161,1,是,0,0,1
2023-11-06 00:00:00,O00002876,直播下单,U00916,否,是,男,食品,156,1,是,0,0,0
2023-11-06 00:00:00,O00002877,直播下单,U00626,否,否,女,服饰,119,1,否,0,0,1
2023-11-06 00:00:00,O00002878,店铺下单,U00109,否,否,女,家居,92,1,否,0,0,1
2023-11-06 00:00:00,O00002879,直播下单,U01444,是,否,男,家居,194,2,否,0,0,1
2023-11-06 00:00:00,O00002880,店铺下单,U01017,否,是,女,数码,192,1,是,0,0,1
2023-11-06 00:00:00,O00002881,直播下单,U00568,否,是,男,食品,141,1,否,0,0,0
2023-11-06 00:00:00,O00002882,直播下单,U01367,否,否,女,服饰,128,1,否,0,0,1
2023-11-07 00:00:00,O00002883,直播下单,U01245,是,是,女,服饰,175,1,否,0,1,1
2023-11-07 00:00:00,O00002884,直播下单,U00063,否,否,男,服饰,162,3,否,0,0,1
2023-11-07 00:00:00,O00002885,直播下单,U01248,否,否,女,数码,147,1,否,0,0,0
2023-11-07 00:00:00,O00002886,直播下单,U01747,否,否,男,数码,171,1,是,0,0,1
2023-11-07 00:00:00,O00002887,店铺下单,U00220,否,否,女,家居,182,1,否,0,0,1
2023-11-07 00:00:00,O00002888,直播下单,U01637,否,否,女,数码,130,2,是,0,0,1
2023-11-07 00:00:00,O00002889,店铺下单,U01110,是,否,女,数码,134,1,是,0,0,1
2023-11-07 00:00:00,O00002890,直播下单,U00128,是,是,女,家居,162,4,是,0,0,1
2023-11-08 00:00:00,O00002891,店铺下单,U00554,否,否,男,服饰,140,1,否,0,0,1
2023-11-08 00:00:00,O00002892,直播下单,U01960,是,否,女,数码,143,1,是,0,0,0
2023-11-08 00:00:00,O00002893,店铺下单,U01460,是,否,男,服饰,137,1,是,0,0,1
2023-11-08 00:00:00,O00002894,直播下单,U01493,否,是,男,食品,50,1,否,0,0,1
2023-11-08 00:00:00,O00002895,直播下单,U01254,否,否,女,服饰,171,1,是,0,0,1
2023-11-08 00:00:00,O00002896,直播下单,U01834,否,否,男,服饰,39,1,是,0,0,1
2023-11-08 00:00:00,O00002897,店铺下单,U01324,否,否,男,家居,65,1,否,0,0,0
2023-11-08 00:00:00,O00002898,直播下单,U01869,否,否,女,服饰,157,1,否,0,0,1
2023-11-08 00:00:00,O00002899,店铺下单,U01600,是,是,男,家居,196,1,否,0,0,1
2023-11-09 00:00:00,O00002900,直播下单,U01385,是,否,男,家居,81,1,否,0,0,1
2023-11-09 00:00:00,O00002901,店铺下单,U00943,是,否,女,数码,110,1,否,0,0,0
2023-11-09 00:00:00,O00002902,直播下单,U00874,是,否,男,数码,145,1,否,0,0,0
2023-11-09 00:00:00,O00002903,直播下单,U01274,否,否,男,食品,111,1,是,0,0,1
2023-11-09 00:00:00,O00002904,直播下单,U01099,是,否,女,数码,195,1,否,0,0,0
2023-11-09 00:00:00,O00002905,直播下单,U01092,是,否,女,家居,167,1,是,0,0,1
2023-11-10 00:00:00,O00002906,店铺下单,U00202,否,否,女,数码,87,1,是,0,0,1
2023-11-10 00:00:00,O00002907,直播下单,U00116,是,是,女,家居,184,1,是,0,0,0
2023-11-10 00:00:00,O00002908,直播下单,U01261,是,否,女,食品,195,1,是,0,1,1
2023-11-10 00:00:00,O00002909,店铺下单,U00538,是,否,男,家居,69,1,否,0,0,1
2023-11-10 00:00:00,O00002910,店铺下单,U01656,否,否,男,食品,83,1,否,0,1,1
2023-11-10 00:00:00,O00002911,店铺下单,U00379,否,是,男,服饰,190,1,是,0,0,1
2023-11-10 00:00:00,O00002912,店铺下单,U01817,是,否,男,数码,149,1,否,0,0,1
2023-11-10 00:00:00,O00002913,店铺下单,U00114,是,否,女,数码,125,1,否,0,1,1
2023-11-10 00:00:00,O00002914,店铺下单,U00699,是,否,女,数码,42,1,是,0,0,1
2023-11-10 00:00:00,O00002915,店铺下单,U00706,否,否,男,服饰,161,1,否,0,0,1
2023-11-11 00:00:00,O00002916,直播下单,U00095,否,否,女,服饰,121,1,是,0,0,1
2023-11-11 00:00:00,O00002917,直播下单,U01606,是,否,男,数码,42,2,是,0,0,1
2023-11-11 00:00:00,O00002918,店铺下单,U00384,是,否,男,家居,171,1,是,0,0,0
2023-11-11 00:00:00,O00002919,店铺下单,U00119,否,是,女,数码,190,1,否,0,0,0
2023-11-12 00:00:00,O00002920,直播下单,U01364,否,否,男,数码,59,2,否,0,0,1
2023-11-12 00:00:00,O00002921,店铺下单,U00620,否,是,女,数码,150,1,是,0,0,1
2023-11-12 00:00:00,O00002922,直播下单,U00292,否,否,男,食品,97,1,否,0,0,1
2023-11-12 00:00:00,O00002923,直播下单,U00751,否,否,女,数码,141,1,是,0,0,1
2023-11-12 00:00:00,O00002924,店铺下单,U00414,是,否,男,服饰,93,2,否,1,1,0
2023-11-12 00:00:00,O00002925,店铺下单,U01393,是,是,女,数码,91,1,是,0,0,0
2023-11-12 00:00:00,O00002926,直播下单,U01026,否,否,男,服饰,95,1,是,0,0,1
2023-11-12 00:00:00,O00002927,直播下单,U00729,否,否,女,数码,80,1,是,0,1,1
2023-11-12 00:00:00,O00002928,直播下单,U00346,否,否,女,服饰,85,1,否,0,0,1
2023-11-12 00:00:00,O00002929,店铺下单,U01778,否,否,女,数码,48,3,否,0,0,1
2023-11-12 00:00:00,O00002930,直播下单,U00248,否,否,女,数码,141,1,否,0,0,0
2023-11-13 00:00:00,O00002931,店铺下单,U01457,否,否,男,家居,170,2,否,0,0,1
2023-11-13 00:00:00,O00002932,直播下单,U01970,否,否,男,食品,126,1,否,0,0,0
2023-11-13 00:00:00,O00002933,直播下单,U00660,是,否,男,食品,151,1,否,0,0,0
2023-11-13 00:00:00,O00002934,直播下单,U01648,是,是,男,食品,162,1,否,0,0,1
2023-11-13 00:00:00,O00002935,店铺下单,U00374,是,是,男,食品,154,1,否,0,0,1
2023-11-13 00:00:00,O00002936,直播下单,U00281,否,否,女,数码,118,3,否,1,0,1
2023-11-13 00:00:00,O00002937,店铺下单,U01719,是,否,男,食品,174,3,否,0,0,1
2023-11-14 00:00:00,O00002938,直播下单,U01017,否,否,男,家居,188,2,是,0,0,0
2023-11-14 00:00:00,O00002939,店铺下单,U01261,否,否,女,服饰,102,1,否,0,0,1
2023-11-15 00:00:00,O00002940,店铺下单,U01769,是,否,男,食品,173,1,是,0,0,1
2023-11-15 00:00:00,O00002941,店铺下单,U00337,是,否,女,服饰,137,1,是,0,0,1
2023-11-15 00:00:00,O00002942,直播下单,U00989,否,否,女,服饰,70,1,是,0,0,1
2023-11-15 00:00:00,O00002943,直播下单,U00670,否,否,男,家居,104,1,是,0,0,0
2023-11-15 00:00:00,O00002944,店铺下单,U01442,是,是,男,食品,145,1,是,0,0,1
2023-11-15 00:00:00,O00002945,直播下单,U00849,否,否,女,家居,114,1,否,0,0,0
2023-11-15 00:00:00,O00002946,直播下单,U00198,是,否,男,家居,74,1,是,0,0,1
2023-11-15 00:00:00,O00002947,直播下单,U00446,否,是,男,家居,46,1,否,0,0,1
2023-11-15 00:00:00,O00002948,直播下单,U01442,是,是,女,家居,113,1,是,0,0,1
2023-11-15 00:00:00,O00002949,直播下单,U00677,是,是,男,数码,114,1,否,0,1,1
2023-11-16 00:00:00,O00002950,店铺下单,U00623,否,否,女,食品,192,1,是,0,0,1
2023-11-16 00:00:00,O00002951,店铺下单,U01208,否,是,男,家居,165,3,否,0,0,1
2023-11-16 00:00:00,O00002952,直播下单,U01282,否,是,女,食品,91,1,否,0,0,1
2023-11-16 00:00:00,O00002953,直播下单,U00021,否,否,女,食品,160,1,是,0,0,1
2023-11-16 00:00:00,O00002954,直播下单,U01784,否,是,女,家居,79,1,是,0,0,1
2023-11-16 00:00:00,O00002955,直播下单,U00903,是,否,男,家居,162,3,否,0,0,1
2023-11-16 00:00:00,O00002956,直播下单,U01516,是,是,男,家居,97,1,是,0,0,1
2023-11-16 00:00:00,O00002957,直播下单,U00431,否,否,女,服饰,71,1,否,0,0,1
2023-11-16 00:00:00,O00002958,店铺下单,U01826,是,是,女,数码,147,1,是,0,0,0
2023-11-16 00:00:00,O00002959,直播下单,U01122,否,否,女,服饰,76,1,是,0,0,0
2023-11-17 00:00:00,O00002960,直播下单,U01150,否,否,女,家居,165,1,否,0,0,1
2023-11-17 00:00:00,O00002961,直播下单,U00812,是,否,女,服饰,70,1,是,0,0,1
2023-11-18 00:00:00,O00002962,直播下单,U00768,否,否,女,服饰,189,1,否,0,0,1
2023-11-18 00:00:00,O00002963,直播下单,U01812,否,否,女,食品,103,1,是,0,0,1
2023-11-18 00:00:00,O00002964,直播下单,U01768,否,否,男,家居,100,2,否,0,0,1
2023-11-18 00:00:00,O00002965,店铺下单,U01965,否,是,女,数码,89,1,是,0,0,1
2023-11-18 00:00:00,O00002966,直播下单,U00166,否,是,女,家居,62,1,否,0,0,1
2023-11-18 00:00:00,O00002967,直播下单,U00979,否,是,女,服饰,116,2,否,0,0,1
2023-11-19 00:00:00,O00002968,直播下单,U00626,是,是,女,服饰,115,1,否,0,0,0
2023-11-19 00:00:00,O00002969,店铺下单,U00554,是,否,女,家居,143,1,否,0,0,1
2023-11-19 00:00:00,O00002970,直播下单,U00831,否,否,男,食品,182,1,是,0,0,1
2023-11-19 00:00:00,O00002971,直播下单,U01493,是,是,男,家居,135,1,否,0,0,1
2023-11-19 00:00:00,O00002972,店铺下单,U00836,否,是,女,食品,79,1,否,0,0,1
2023-11-19 00:00:00,O00002973,店铺下单,U00038,否,否,男,数码,87,2,否,0,0,1
2023-11-19 00:00:00,O00002974,店铺下单,U00394,否,否,女,服饰,190,1,否,0,0,1
2023-11-19 00:00:00,O00002975,店铺下单,U01741,否,是,女,服饰,60,3,是,0,0,1
2023-11-19 00:00:00,O00002976,直播下单,U00361,否,否,男,数码,155,1,是,0,0,0
2023-11-19 00:00:00,O00002977,店铺下单,U00817,否,否,女,数码,101,1,是,1,0,0
2023-11-20 00:00:00,O00002978,店铺下单,U00206,否,否,男,数码,103,1,是,0,0,1
2023-11-20 00:00:00,O00002979,直播下单,U01019,是,否,女,数码,82,2,否,0,0,1
2023-11-20 00:00:00,O00002980,店铺下单,U01430,否,否,男,服饰,44,4,否,0,0,1
2023-11-20 00:00:00,O00002981,直播下单,U00688,否,否,女,家居,198,1,是,0,0,1
2023-11-21 00:00:00,O00002982,直播下单,U01536,是,是,女,数码,81,1,否,1,0,1
2023-11-21 00:00:00,O00002983,店铺下单,U00561,是,否,女,食品,118,3,否,0,0,1
2023-11-21 00:00:00,O00002984,店铺下单,U01369,否,是,女,食品,84,2,是,0,0,1
2023-11-21 00:00:00,O00002985,直播下单,U01984,否,否,男,食品,142,1,是,0,0,1
2023-11-21 00:00:00,O00002986,直播下单,U00157,否,否,男,食品,84,2,是,0,0,1
2023-11-21 00:00:00,O00002987,直播下单,U01936,否,是,男,家居,157,1,是,0,0,0
2023-11-21 00:00:00,O00002988,直播下单,U01182,否,否,女,食品,141,1,否,0,0,1
2023-11-21 00:00:00,O00002989,直播下单,U00656,否,否,女,服饰,183,1,是,0,0,0
2023-11-21 00:00:00,O00002990,直播下单,U00637,否,否,男,食品,102,2,否,0,0,1
2023-11-22 00:00:00,O00002991,直播下单,U00187,否,否,女,食品,117,1,是,0,0,1
2023-11-22 00:00:00,O00002992,直播下单,U01083,否,否,男,数码,64,1,是,0,0,1
2023-11-22 00:00:00,O00002993,店铺下单,U01988,否,否,女,食品,136,1,否,0,0,1
2023-11-22 00:00:00,O00002994,店铺下单,U01985,否,否,女,服饰,89,1,否,0,1,1
2023-11-22 00:00:00,O00002995,直播下单,U00040,是,否,男,服饰,164,1,否,0,0,0
2023-11-22 00:00:00,O00002996,直播下单,U00936,是,否,男,食品,132,1,否,0,0,1
